participant,Image,Rule,CorrectResponse,Trialnr,TrialType,Context,accuracy,rt,AgeGroup,accuracy01
41,pipe.png,OBJECT,pipe,13,nonswitch,Dual,7,823,Younger,1
41,car.png,OBJECT,car,19,SingleNaming,SingleB,1,844.5,Younger,1
41,kettle.png,OBJECT,kettle,20,SingleNaming,SingleB,1,846.9,Younger,1
41,bell.png,OBJECT,bell,18,SingleNaming,SingleB,1,883.2,Younger,1
41,football.png,OBJECT,ball,131,nonswitch,Dual,1,896,Younger,1
41,glass.png,OBJECT,glass,120,switch,Dual,1,903.8,Younger,1
41,scissors.png,OBJECT,scissors,36,SingleNaming,SingleA,1,917.3,Younger,1
41,bed.png,OBJECT,bed,4,SingleNaming,SingleB,1,955.7,Younger,1
41,car.png,OBJECT,car,32,SingleNaming,SingleA,1,983.6,Younger,1
41,razor.png,OBJECT,razor,9,SingleNaming,SingleB,1,1009.1,Younger,1
41,needle.png,OBJECT,needle,3,SingleNaming,SingleB,1,1015.5,Younger,1
41,axe.png,OBJECT,axe,10,SingleNaming,SingleB,1,1023.9,Younger,1
41,plane.png,OBJECT,plane,6,SingleNaming,SingleB,1,1027.4,Younger,1
41,car.png,OBJECT,car,106,nonswitch,Dual,1,1034,Younger,1
41,shovel.png,OBJECT,shovel,4,nonswitch,Dual,1,1066.7,Younger,1
41,football.png,OBJECT,ball,26,SingleNaming,SingleA,1,1079.5,Younger,1
41,razor.png,OBJECT,razor,24,nonswitch,Dual,1,1080.8,Younger,1
41,bell.png,OBJECT,bell,27,SingleNaming,SingleA,1,1086.1,Younger,1
41,glass.png,OBJECT,glass,15,SingleNaming,SingleB,1,1092.3,Younger,1
41,pool.png,OBJECT,pool,26,nonswitch,Dual,1,1095.3,Younger,1
41,pen.png,OBJECT,pen,12,SingleNaming,SingleB,1,1096.4,Younger,1
41,football.png,OBJECT,ball,17,SingleNaming,SingleB,1,1096.5,Younger,1
41,glass.png,OBJECT,glass,20,nonswitch,Dual,1,1099.5,Younger,1
41,keyboard.png,OBJECT,keyboard,34,switch,Dual,1,1101.2,Younger,1
41,pipe.png,OBJECT,pipe,11,SingleNaming,SingleB,1,1111,Younger,1
41,dart.png,OBJECT,dart,1,SingleNaming,SingleB,1,1111.3,Younger,1
41,keyboard.png,OBJECT,keyboard,5,SingleNaming,SingleB,1,1116.3,Younger,1
41,chair.png,OBJECT,chair,123,switch,Dual,1,1117.9,Younger,1
41,dart.png,OBJECT,dart,133,switch,Dual,1,1117.9,Younger,1
41,pool.png,OBJECT,pool,23,SingleNaming,SingleA,1,1119.5,Younger,1
41,pen.png,OBJECT,pen,1,X,Dual,7,1122.1,Younger,1
41,pen.png,OBJECT,pen,157,nonswitch,Dual,1,1123.9,Younger,1
41,ladder.png,OBJECT,ladder,25,nonswitch,Dual,1,1124.6,Younger,1
41,pen.png,OBJECT,pen,31,SingleNaming,SingleA,1,1137.4,Younger,1
41,pipe.png,OBJECT,pipe,24,SingleNaming,SingleA,1,1139.2,Younger,1
41,razor.png,OBJECT,razor,22,SingleNaming,SingleA,1,1139.9,Younger,1
41,axe.png,OBJECT,axe,30,nonswitch,Dual,1,1146.5,Younger,1
41,chair.png,OBJECT,chair,21,SingleNaming,SingleA,1,1151.1,Younger,1
41,bed.png,OBJECT,bed,104,nonswitch,Dual,1,1155.8,Younger,1
41,ladder.png,OBJECT,ladder,33,SingleNaming,SingleA,1,1160.5,Younger,1
41,chair.png,OBJECT,chair,17,nonswitch,Dual,1,1171,Younger,1
41,football.png,OBJECT,ball,116,switch,Dual,1,1175.8,Younger,1
41,pool.png,OBJECT,pool,16,SingleNaming,SingleB,1,1181.9,Younger,1
41,keyboard.png,OBJECT,keyboard,93,nonswitch,Dual,1,1182.9,Younger,1
41,dart.png,OBJECT,dart,37,SingleNaming,SingleA,1,1190.4,Younger,1
41,chair.png,OBJECT,chair,14,SingleNaming,SingleB,1,1194.7,Younger,1
41,glass.png,OBJECT,glass,40,SingleNaming,SingleA,1,1194.7,Younger,1
41,kettle.png,OBJECT,kettle,124,nonswitch,Dual,1,1194.7,Younger,1
41,razor.png,OBJECT,razor,36,switch,Dual,1,1198.9,Younger,1
41,shovel.png,OBJECT,shovel,38,SingleNaming,SingleA,1,1200.6,Younger,1
41,shovel.png,OBJECT,shovel,8,SingleNaming,SingleB,1,1209.8,Younger,1
41,car.png,OBJECT,car,37,nonswitch,Dual,1,1211.7,Younger,1
41,car.png,OBJECT,car,88,switch,Dual,1,1214.1,Younger,1
41,bell.png,OBJECT,bell,125,nonswitch,Dual,1,1214.8,Younger,1
41,ladder.png,OBJECT,ladder,2,SingleNaming,SingleB,1,1216,Younger,1
41,kettle.png,OBJECT,kettle,46,nonswitch,Dual,1,1216,Younger,1
41,book.png,OBJECT,book,126,nonswitch,Dual,1,1216,Younger,1
41,dart.png,OBJECT,dart,77,nonswitch,Dual,1,1231.9,Younger,1
41,bed.png,OBJECT,bed,25,SingleNaming,SingleA,1,1237.3,Younger,1
41,kettle.png,OBJECT,kettle,34,SingleNaming,SingleA,1,1257.1,Younger,1
41,kettle.png,OBJECT,kettle,8,switch,Dual,1,1259.2,Younger,1
41,chair.png,OBJECT,chair,81,X,Dual,7,1268.8,Younger,1
41,pool.png,OBJECT,pool,3,switch,Dual,1,1272.6,Younger,1
41,ladder.png,OBJECT,ladder,80,switch,Dual,1,1275.7,Younger,1
41,football.png,OBJECT,ball,65,switch,Dual,1,1276.7,Younger,1
41,scissors.png,OBJECT,scissors,12,nonswitch,Dual,3,1293.7,Younger,0
41,dart.png,OBJECT,dart,74,switch,Dual,1,1294.8,Younger,1
41,needle.png,OBJECT,needle,92,nonswitch,Dual,1,1297.1,Younger,1
41,axe.png,OBJECT,axe,23,switch,Dual,1,1314.1,Younger,1
41,glass.png,OBJECT,glass,97,nonswitch,Dual,1,1322.7,Younger,1
41,axe.png,OBJECT,axe,134,nonswitch,Dual,1,1323.4,Younger,1
41,kettle.png,OBJECT,kettle,130,switch,Dual,1,1324.6,Younger,1
41,bed.png,OBJECT,bed,149,switch,Dual,1,1326.9,Younger,1
41,book.png,OBJECT,book,7,SingleNaming,SingleB,1,1333.8,Younger,1
41,book.png,OBJECT,book,154,switch,Dual,1,1337.1,Younger,1
41,shovel.png,OBJECT,shovel,105,nonswitch,Dual,1,1339.7,Younger,1
41,keyboard.png,OBJECT,keyboard,5,nonswitch,Dual,1,1352.5,Younger,1
41,ladder.png,OBJECT,ladder,141,switch,Dual,1,1369.6,Younger,1
41,book.png,OBJECT,book,54,nonswitch,Dual,1,1385.4,Younger,1
41,bed.png,OBJECT,bed,44,nonswitch,Dual,1,1403.1,Younger,1
41,scissors.png,OBJECT,scissors,19,switch,Dual,1,1403.7,Younger,1
41,book.png,OBJECT,book,39,SingleNaming,SingleA,1,1403.7,Younger,1
41,razor.png,OBJECT,razor,61,switch,Dual,1,1403.7,Younger,1
41,plane.png,OBJECT,plane,156,switch,Dual,1,1412.3,Younger,1
41,keyboard.png,OBJECT,keyboard,29,SingleNaming,SingleA,1,1415.7,Younger,1
41,scissors.png,OBJECT,scissors,91,nonswitch,Dual,1,1420.8,Younger,1
41,axe.png,OBJECT,axe,145,switch,Dual,1,1458,Younger,1
41,football.png,OBJECT,ball,11,nonswitch,Dual,1,1476.3,Younger,1
41,axe.png,OBJECT,axe,30,SingleNaming,SingleA,1,1485.9,Younger,1
41,bell.png,OBJECT,bell,16,switch,Dual,1,1493.3,Younger,1
41,book.png,OBJECT,book,10,switch,Dual,1,1519.1,Younger,1
41,bed.png,OBJECT,bed,53,switch,Dual,1,1523.2,Younger,1
41,glass.png,OBJECT,glass,43,switch,Dual,1,1528.1,Younger,1
41,plane.png,OBJECT,plane,69,switch,Dual,1,1531.7,Younger,1
41,dart.png,OBJECT,dart,100,nonswitch,Dual,1,1538.5,Younger,1
41,pool.png,OBJECT,pool,114,switch,Dual,1,1554.2,Younger,1
41,needle.png,OBJECT,needle,35,SingleNaming,SingleA,1,1559.9,Younger,1
41,pen.png,OBJECT,pen,83,switch,Dual,1,1604.5,Younger,1
41,needle.png,OBJECT,needle,40,switch,Dual,1,1608.5,Younger,1
41,needle.png,OBJECT,needle,160,switch,Dual,1,1632.2,Younger,1
41,pipe.png,OBJECT,pipe,29,switch,Dual,1,1635.7,Younger,1
41,pipe.png,OBJECT,pipe,85,nonswitch,Dual,1,1652.7,Younger,1
41,plane.png,OBJECT,plane,51,nonswitch,Dual,1,1667.9,Younger,1
41,scissors.png,OBJECT,scissors,138,switch,Dual,1,1685.1,Younger,1
41,plane.png,OBJECT,plane,28,SingleNaming,SingleA,1,1706.7,Younger,1
41,keyboard.png,OBJECT,keyboard,96,switch,Dual,1,1732.3,Younger,1
41,plane.png,OBJECT,plane,150,nonswitch,Dual,1,1732.3,Younger,1
41,needle.png,OBJECT,needle,45,nonswitch,Dual,1,1783.5,Younger,1
41,pen.png,OBJECT,pen,90,switch,Dual,1,1784.5,Younger,1
41,pool.png,OBJECT,pool,117,nonswitch,Dual,1,1817.6,Younger,1
41,bell.png,OBJECT,bell,70,nonswitch,Dual,1,1820.3,Younger,1
41,shovel.png,OBJECT,shovel,50,switch,Dual,1,1879,Younger,1
41,bell.png,OBJECT,bell,103,switch,Dual,1,1937.1,Younger,1
41,ladder.png,OBJECT,ladder,110,nonswitch,Dual,1,1941.3,Younger,1
41,car.png,OBJECT,car,76,switch,Dual,1,1962.7,Younger,1
41,chair.png,OBJECT,chair,58,switch,Dual,7,1984,Younger,1
41,razor.png,OBJECT,razor,84,nonswitch,Dual,1,1988.3,Younger,1
41,pipe.png,OBJECT,pipe,109,switch,Dual,1,2115.6,Younger,1
41,shovel.png,OBJECT,shovel,99,switch,Dual,1,2174.4,Younger,1
42,dart.png,ACTION,throw,4,SingleNaming,SingleB,1,802.6,Older,1
42,pen.png,ACTION,write,9,SingleNaming,SingleB,1,809,Older,1
42,book.png,ACTION,read,17,SingleNaming,SingleB,1,811.7,Older,1
42,bell.png,ACTION,ring,19,SingleNaming,SingleB,1,860.8,Older,1
42,needle.png,ACTION,sew,141,switch,Dual,1,869.4,Older,1
42,glass.png,ACTION,drink,14,SingleNaming,SingleB,1,882.9,Older,1
42,football.png,ACTION,kick,8,SingleNaming,SingleB,1,892.8,Older,1
42,bed.png,ACTION,sleep,18,SingleNaming,SingleB,1,901.7,Older,1
42,needle.png,ACTION,sew,16,SingleNaming,SingleB,1,902.1,Older,1
42,ladder.png,ACTION,climb,15,SingleNaming,SingleB,1,905.5,Older,1
42,pen.png,ACTION,write,86,switch,Dual,1,908.1,Older,1
42,chair.png,ACTION,sit,144,nonswitch,Dual,1,913.1,Older,1
42,scissors.png,ACTION,cut,10,SingleNaming,SingleB,1,914.8,Older,1
42,bell.png,ACTION,ring,24,SingleNaming,SingleA,1,920.2,Older,1
42,plane.png,ACTION,fly,13,SingleNaming,SingleB,1,921,Older,1
42,car.png,ACTION,drive,75,nonswitch,Dual,1,921.3,Older,1
42,pen.png,ACTION,write,29,SingleNaming,SingleA,1,922.6,Older,1
42,football.png,ACTION,kick,151,switch,Dual,1,924.2,Older,1
42,pipe.png,ACTION,smoke,28,SingleNaming,SingleA,1,926.8,Older,1
42,chair.png,ACTION,sit,3,SingleNaming,SingleB,1,931.6,Older,1
42,kettle.png,ACTION,boil,5,SingleNaming,SingleB,1,936.2,Older,1
42,car.png,ACTION,drive,12,SingleNaming,SingleB,1,942.7,Older,1
42,needle.png,ACTION,sew,21,SingleNaming,SingleA,1,951.5,Older,1
42,pool.png,ACTION,swim,11,SingleNaming,SingleB,1,953.1,Older,1
42,ladder.png,ACTION,climb,26,SingleNaming,SingleA,1,956,Older,1
42,keyboard.png,ACTION,type,7,SingleNaming,SingleB,1,956.5,Older,1
42,pen.png,ACTION,write,27,switch,Dual,1,964.5,Older,1
42,scissors.png,ACTION,cut,30,SingleNaming,SingleA,1,966.4,Older,1
42,plane.png,ACTION,fly,33,SingleNaming,SingleA,1,975.4,Older,1
42,book.png,ACTION,read,87,nonswitch,Dual,1,978,Older,1
42,pool.png,ACTION,swim,31,SingleNaming,SingleA,1,978.3,Older,1
42,keyboard.png,ACTION,type,112,nonswitch,Dual,1,980,Older,1
42,glass.png,ACTION,drink,120,nonswitch,Dual,1,983,Older,1
42,ladder.png,ACTION,climb,142,nonswitch,Dual,1,988.4,Older,1
42,ladder.png,ACTION,climb,102,switch,Dual,1,992.7,Older,1
42,chair.png,ACTION,sit,23,SingleNaming,SingleA,1,995.9,Older,1
42,book.png,ACTION,read,127,switch,Dual,1,997.7,Older,1
42,shovel.png,ACTION,dig,118,switch,Dual,1,1015,Older,1
42,bell.png,ACTION,ring,64,nonswitch,Dual,1,1016.1,Older,1
42,plane.png,ACTION,fly,58,switch,Dual,1,1020.7,Older,1
42,bed.png,ACTION,sleep,78,switch,Dual,1,1020.9,Older,1
42,razor.png,ACTION,shave,67,nonswitch,Dual,1,1022.8,Older,1
42,pipe.png,ACTION,smoke,159,nonswitch,Dual,1,1025,Older,1
42,dart.png,ACTION,throw,158,switch,Dual,1,1027.8,Older,1
42,needle.png,ACTION,sew,34,switch,Dual,1,1030.4,Older,1
42,ladder.png,ACTION,climb,79,nonswitch,Dual,1,1033.2,Older,1
42,needle.png,ACTION,sew,40,nonswitch,Dual,1,1037,Older,1
42,bed.png,ACTION,sleep,82,nonswitch,Dual,1,1038.5,Older,1
42,kettle.png,ACTION,boil,155,nonswitch,Dual,1,1048.6,Older,1
42,scissors.png,ACTION,cut,154,switch,Dual,1,1049,Older,1
42,pool.png,ACTION,swim,138,switch,Dual,1,1049.9,Older,1
42,bell.png,ACTION,ring,68,nonswitch,Dual,1,1052.4,Older,1
42,pipe.png,ACTION,smoke,1,SingleNaming,SingleB,1,1055.1,Older,1
42,car.png,ACTION,drive,90,nonswitch,Dual,1,1068.1,Older,1
42,chair.png,ACTION,sit,32,nonswitch,Dual,1,1070.1,Older,1
42,football.png,ACTION,kick,55,switch,Dual,1,1074.9,Older,1
42,dart.png,ACTION,throw,119,nonswitch,Dual,1,1082.5,Older,1
42,razor.png,ACTION,shave,136,nonswitch,Dual,1,1097,Older,1
42,car.png,ACTION,drive,107,switch,Dual,1,1102.5,Older,1
42,scissors.png,ACTION,cut,131,nonswitch,Dual,1,1107,Older,1
42,scissors.png,ACTION,cut,93,nonswitch,Dual,1,1107.2,Older,1
42,glass.png,ACTION,drink,135,switch,Dual,1,1108.4,Older,1
42,pen.png,ACTION,write,18,nonswitch,Dual,1,1119.1,Older,1
42,car.png,ACTION,drive,32,SingleNaming,SingleA,1,1124.4,Older,1
42,bed.png,ACTION,sleep,38,SingleNaming,SingleA,1,1125.8,Older,1
42,book.png,ACTION,read,37,SingleNaming,SingleA,1,1132.8,Older,1
42,keyboard.png,ACTION,type,97,nonswitch,Dual,1,1135.6,Older,1
42,dart.png,ACTION,throw,38,switch,Dual,1,1146.7,Older,1
42,axe.png,ACTION,chop,56,nonswitch,Dual,1,1152.2,Older,1
42,glass.png,ACTION,drink,10,nonswitch,Dual,1,1159.5,Older,1
42,plane.png,ACTION,fly,130,switch,Dual,1,1166,Older,1
42,ladder.png,ACTION,climb,12,switch,Dual,1,1180,Older,1
42,keyboard.png,ACTION,type,108,nonswitch,Dual,1,1180.6,Older,1
42,pipe.png,ACTION,smoke,17,nonswitch,Dual,1,1190.8,Older,1
42,axe.png,ACTION,chop,128,nonswitch,Dual,1,1192.6,Older,1
42,football.png,ACTION,kick,148,nonswitch,Dual,1,1206.3,Older,1
42,bed.png,ACTION,sleep,13,nonswitch,Dual,1,1209.8,Older,1
42,book.png,ACTION,read,47,switch,Dual,1,1225.8,Older,1
42,kettle.png,ACTION,boil,25,SingleNaming,SingleA,1,1229.6,Older,1
42,dart.png,ACTION,throw,36,SingleNaming,SingleA,1,1243.9,Older,1
42,razor.png,ACTION,shave,50,switch,Dual,1,1250.6,Older,1
42,keyboard.png,ACTION,type,2,nonswitch,Dual,1,1257.2,Older,1
42,razor.png,ACTION,shave,6,SingleNaming,SingleB,1,1257.3,Older,1
42,glass.png,ACTION,drink,16,switch,Dual,1,1282.5,Older,1
42,dart.png,ACTION,throw,63,nonswitch,Dual,1,1294.1,Older,1
42,pool.png,ACTION,swim,43,switch,Dual,1,1304.8,Older,1
42,bell.png,ACTION,ring,146,switch,Dual,1,1311.1,Older,1
42,pipe.png,ACTION,smoke,66,switch,Dual,1,1315.1,Older,1
42,needle.png,ACTION,sew,74,switch,Dual,1,1328.7,Older,1
42,axe.png,ACTION,chop,2,SingleNaming,SingleB,1,1339.2,Older,1
42,axe.png,ACTION,chop,123,switch,Dual,1,1350.1,Older,1
42,pool.png,ACTION,swim,39,nonswitch,Dual,1,1365.4,Older,1
42,car.png,ACTION,drive,61,switch,Dual,1,1373.3,Older,1
42,football.png,ACTION,kick,48,nonswitch,Dual,1,1384.8,Older,1
42,chair.png,ACTION,sit,92,switch,Dual,1,1401.9,Older,1
42,plane.png,ACTION,fly,7,nonswitch,Dual,1,1402.9,Older,1
42,glass.png,ACTION,drink,34,SingleNaming,SingleA,1,1416.5,Older,1
42,plane.png,ACTION,fly,147,nonswitch,Dual,1,1428.8,Older,1
42,bell.png,ACTION,ring,22,switch,Dual,1,1433.9,Older,1
42,pen.png,ACTION,write,143,nonswitch,Dual,1,1451,Older,1
42,axe.png,ACTION,chop,22,SingleNaming,SingleA,1,1457.3,Older,1
42,football.png,ACTION,kick,35,SingleNaming,SingleA,1,1480.5,Older,1
42,book.png,ACTION,read,28,nonswitch,Dual,1,1485.1,Older,1
42,shovel.png,ACTION,dig,71,switch,Dual,1,1511.8,Older,1
42,pool.png,ACTION,swim,98,nonswitch,Dual,1,1539.2,Older,1
42,bed.png,ACTION,sleep,114,switch,Dual,7,1573.2,Older,1
42,pipe.png,ACTION,smoke,89,switch,Dual,1,1608.5,Older,1
42,kettle.png,ACTION,boil,81,X,Dual,7,1621.4,Older,1
42,shovel.png,ACTION,dig,20,SingleNaming,SingleB,1,1636.2,Older,1
42,scissors.png,ACTION,cut,6,switch,Dual,1,1651.7,Older,1
42,razor.png,ACTION,shave,111,switch,Dual,1,1664.1,Older,1
42,kettle.png,ACTION,boil,62,nonswitch,Dual,1,1694.9,Older,1
42,keyboard.png,ACTION,type,27,SingleNaming,SingleA,1,1702.1,Older,1
42,shovel.png,ACTION,dig,96,switch,Dual,1,1710.1,Older,1
42,razor.png,ACTION,shave,39,SingleNaming,SingleA,1,1750.8,Older,1
42,chair.png,ACTION,sit,9,switch,Dual,1,1782.8,Older,1
42,shovel.png,ACTION,dig,51,nonswitch,Dual,1,1787.5,Older,1
42,axe.png,ACTION,chop,31,switch,Dual,1,1787.7,Older,1
42,kettle.png,ACTION,boil,1,X,Dual,7,1820.9,Older,1
42,shovel.png,ACTION,dig,40,SingleNaming,SingleA,1,1980.6,Older,1
42,shovel.png,OBJECT,shovel,12,SingleNaming,SingleA,1,639.6,Older,1
42,pen.png,OBJECT,pen,38,SingleNaming,SingleB,1,740.9,Older,1
42,ladder.png,OBJECT,ladder,30,SingleNaming,SingleB,1,742.7,Older,1
42,book.png,OBJECT,book,39,SingleNaming,SingleB,1,773.7,Older,1
42,glass.png,OBJECT,glass,23,SingleNaming,SingleB,1,779.3,Older,1
42,scissors.png,OBJECT,scissors,24,SingleNaming,SingleB,1,786.7,Older,1
42,chair.png,OBJECT,chair,37,SingleNaming,SingleB,1,786.7,Older,1
42,pipe.png,OBJECT,pipe,15,SingleNaming,SingleA,1,830.5,Older,1
42,keyboard.png,OBJECT,keyboard,28,SingleNaming,SingleB,1,830.9,Older,1
42,plane.png,OBJECT,plane,26,SingleNaming,SingleB,1,836.7,Older,1
42,ladder.png,OBJECT,ladder,19,SingleNaming,SingleA,1,837.1,Older,1
42,axe.png,OBJECT,axe,25,SingleNaming,SingleB,1,838.4,Older,1
42,football.png,OBJECT,ball,33,SingleNaming,SingleB,1,845.9,Older,1
42,scissors.png,OBJECT,scissors,18,SingleNaming,SingleA,1,852.6,Older,1
42,dart.png,OBJECT,dart,40,SingleNaming,SingleB,1,858.3,Older,1
42,razor.png,OBJECT,razor,16,SingleNaming,SingleA,1,860.2,Older,1
42,pen.png,OBJECT,pen,125,nonswitch,Dual,1,873.5,Older,1
42,car.png,OBJECT,car,22,SingleNaming,SingleB,1,878.1,Older,1
42,chair.png,OBJECT,chair,85,nonswitch,Dual,1,884.1,Older,1
42,kettle.png,OBJECT,kettle,31,SingleNaming,SingleB,1,907.8,Older,1
42,chair.png,OBJECT,chair,19,switch,Dual,1,910,Older,1
42,axe.png,OBJECT,axe,11,SingleNaming,SingleA,1,913.3,Older,1
42,glass.png,OBJECT,glass,14,SingleNaming,SingleA,1,914.4,Older,1
42,kettle.png,OBJECT,kettle,45,nonswitch,Dual,1,917.7,Older,1
42,car.png,OBJECT,car,103,switch,Dual,1,918.5,Older,1
42,needle.png,OBJECT,needle,27,SingleNaming,SingleB,1,920.5,Older,1
42,needle.png,OBJECT,needle,113,switch,Dual,3,920.6,Older,0
42,car.png,OBJECT,car,3,switch,Dual,1,923.2,Older,1
42,chair.png,OBJECT,chair,8,SingleNaming,SingleA,1,926.2,Older,1
42,car.png,OBJECT,car,84,nonswitch,Dual,1,927,Older,1
42,chair.png,OBJECT,chair,25,nonswitch,Dual,1,927.8,Older,1
42,ladder.png,OBJECT,ladder,60,nonswitch,Dual,1,931.1,Older,1
42,pipe.png,OBJECT,pipe,21,SingleNaming,SingleB,1,932.9,Older,1
42,keyboard.png,OBJECT,keyboard,153,nonswitch,Dual,1,933.2,Older,1
42,bed.png,OBJECT,bed,110,nonswitch,Dual,1,937,Older,1
42,bed.png,OBJECT,bed,32,SingleNaming,SingleB,1,947.4,Older,1
42,bell.png,OBJECT,bell,36,SingleNaming,SingleB,1,950.8,Older,1
42,keyboard.png,OBJECT,keyboard,83,switch,Dual,1,953.1,Older,1
42,scissors.png,OBJECT,scissors,129,switch,Dual,1,956.5,Older,1
42,car.png,OBJECT,car,10,SingleNaming,SingleA,1,958.5,Older,1
42,shovel.png,OBJECT,shovel,29,SingleNaming,SingleB,1,961.5,Older,1
42,kettle.png,OBJECT,kettle,76,switch,Dual,1,978.8,Older,1
42,bed.png,OBJECT,bed,72,switch,Dual,1,991.3,Older,1
42,plane.png,OBJECT,plane,104,nonswitch,Dual,1,998.9,Older,1
42,pool.png,OBJECT,pool,140,nonswitch,Dual,1,998.9,Older,1
42,keyboard.png,OBJECT,keyboard,73,nonswitch,Dual,1,999.5,Older,1
42,kettle.png,OBJECT,kettle,105,nonswitch,Dual,1,1011.6,Older,1
42,shovel.png,OBJECT,shovel,4,nonswitch,Dual,1,1014.5,Older,1
42,pipe.png,OBJECT,pipe,137,switch,Dual,1,1023.8,Older,1
42,kettle.png,OBJECT,kettle,13,SingleNaming,SingleA,1,1025.2,Older,1
42,plane.png,OBJECT,plane,20,SingleNaming,SingleA,1,1034.4,Older,1
42,bell.png,OBJECT,bell,17,SingleNaming,SingleA,1,1036.8,Older,1
42,ladder.png,OBJECT,ladder,115,switch,Dual,1,1041.1,Older,1
42,kettle.png,OBJECT,kettle,160,switch,Dual,1,1049.6,Older,1
42,needle.png,OBJECT,needle,133,nonswitch,Dual,1,1051.1,Older,1
42,scissors.png,OBJECT,scissors,126,nonswitch,Dual,1,1058.6,Older,1
42,axe.png,OBJECT,axe,145,switch,Dual,1,1059.6,Older,1
42,dart.png,OBJECT,dart,122,nonswitch,Dual,1,1063.1,Older,1
42,shovel.png,OBJECT,shovel,109,switch,Dual,1,1063.6,Older,1
42,pool.png,OBJECT,pool,49,switch,Dual,1,1065.8,Older,1
42,shovel.png,OBJECT,shovel,80,switch,Dual,1,1070.5,Older,1
42,bell.png,OBJECT,bell,94,switch,Dual,1,1070.6,Older,1
42,razor.png,OBJECT,razor,99,switch,Dual,1,1072.3,Older,1
42,glass.png,OBJECT,glass,152,switch,Dual,1,1075,Older,1
42,book.png,OBJECT,book,132,switch,Dual,1,1076.9,Older,1
42,pool.png,OBJECT,pool,35,SingleNaming,SingleB,1,1077.3,Older,1
42,needle.png,OBJECT,needle,9,SingleNaming,SingleA,1,1078.1,Older,1
42,football.png,OBJECT,ball,106,nonswitch,Dual,1,1079.1,Older,1
42,dart.png,OBJECT,dart,88,switch,Dual,1,1090.1,Older,1
42,dart.png,OBJECT,dart,69,switch,Dual,1,1092.7,Older,1
42,pen.png,OBJECT,pen,6,SingleNaming,SingleA,1,1107.3,Older,1
42,pipe.png,OBJECT,pipe,24,nonswitch,Dual,1,1116.6,Older,1
42,plane.png,OBJECT,plane,53,nonswitch,Dual,1,1134.9,Older,1
42,car.png,OBJECT,car,42,nonswitch,Dual,1,1141.1,Older,1
42,pipe.png,OBJECT,pipe,95,nonswitch,Dual,1,1161.5,Older,1
42,bell.png,OBJECT,bell,116,nonswitch,Dual,1,1164.5,Older,1
42,bed.png,OBJECT,bed,7,SingleNaming,SingleA,1,1176.9,Older,1
42,scissors.png,OBJECT,scissors,65,switch,Dual,1,1182,Older,1
42,keyboard.png,OBJECT,keyboard,3,SingleNaming,SingleA,1,1189.1,Older,1
42,ladder.png,OBJECT,ladder,100,nonswitch,Dual,1,1191.6,Older,1
42,shovel.png,OBJECT,shovel,134,nonswitch,Dual,1,1194.7,Older,1
42,razor.png,OBJECT,razor,34,SingleNaming,SingleB,1,1194.8,Older,1
42,pen.png,OBJECT,pen,91,switch,Dual,1,1211.4,Older,1
42,dart.png,OBJECT,dart,77,nonswitch,Dual,1,1219.7,Older,1
42,axe.png,OBJECT,axe,26,nonswitch,Dual,1,1226.9,Older,1
42,pool.png,OBJECT,pool,4,SingleNaming,SingleA,1,1227.6,Older,1
42,bell.png,OBJECT,bell,15,nonswitch,Dual,1,1252.8,Older,1
42,axe.png,OBJECT,axe,101,nonswitch,Dual,1,1259.9,Older,1
42,football.png,OBJECT,ball,121,X,Dual,7,1262.9,Older,1
42,book.png,OBJECT,book,5,SingleNaming,SingleA,1,1271.4,Older,1
42,pen.png,OBJECT,pen,33,switch,Dual,1,1295.3,Older,1
42,book.png,OBJECT,book,150,nonswitch,Dual,1,1314.4,Older,1
42,scissors.png,OBJECT,scissors,37,nonswitch,Dual,1,1315.1,Older,1
42,football.png,OBJECT,ball,14,switch,Dual,1,1323.4,Older,1
42,chair.png,OBJECT,chair,124,switch,Dual,1,1323.6,Older,1
42,pen.png,OBJECT,pen,46,nonswitch,Dual,1,1326.3,Older,1
42,pool.png,OBJECT,pool,149,switch,Dual,1,1345,Older,1
42,pipe.png,OBJECT,pipe,11,switch,Dual,1,1349.1,Older,1
42,glass.png,OBJECT,glass,41,X,Dual,7,1365.3,Older,1
42,razor.png,OBJECT,razor,57,switch,Dual,1,1379.4,Older,1
42,bell.png,OBJECT,bell,59,switch,Dual,1,1383.4,Older,1
42,needle.png,OBJECT,needle,20,nonswitch,Dual,1,1414.1,Older,1
42,needle.png,OBJECT,needle,8,switch,Dual,1,1427,Older,1
42,razor.png,OBJECT,razor,70,nonswitch,Dual,1,1427.4,Older,1
42,book.png,OBJECT,book,30,nonswitch,Dual,1,1453.2,Older,1
42,glass.png,OBJECT,glass,117,nonswitch,Dual,1,1454.1,Older,1
42,razor.png,OBJECT,razor,157,nonswitch,Dual,1,1457.2,Older,1
42,bed.png,OBJECT,bed,139,switch,Dual,1,1522.9,Older,1
42,plane.png,OBJECT,plane,44,switch,Dual,1,1543.2,Older,1
42,pool.png,OBJECT,pool,36,nonswitch,Dual,1,1556.2,Older,1
42,plane.png,OBJECT,plane,156,switch,Dual,1,1563.6,Older,1
42,ladder.png,OBJECT,ladder,29,switch,Dual,1,1586.7,Older,1
42,bed.png,OBJECT,bed,54,nonswitch,Dual,1,1613.8,Older,1
